county,make,quartile,model_year,vehicle_count
Pierce,MERCEDES-BENZ,3,2018,7
Pierce,MERCEDES-BENZ,3,2019,2
Pierce,MERCEDES-BENZ,3,2020,2
Pierce,MERCEDES-BENZ,4,2014,3
Pierce,MERCEDES-BENZ,4,2015,2
Pierce,MERCEDES-BENZ,4,2018,1
Pierce,MERCEDES-BENZ,4,2019,4
Pierce,MINI,1,2018,15
Pierce,MINI,1,2019,3
Pierce,MINI,2,2018,7
Pierce,MINI,2,2019,10
Pierce,MINI,2,2021,3
Pierce,MINI,2,2022,4
Pierce,MINI,3,2019,17
Pierce,MINI,3,2021,2
Pierce,MINI,4,2018,15
Pierce,MINI,4,2019,13
Pierce,MINI,4,2021,8
Pierce,MITSUBISHI,1,2012,32
Pierce,MITSUBISHI,1,2018,27
Pierce,MITSUBISHI,1,2019,9
Pierce,MITSUBISHI,1,2020,4
Pierce,MITSUBISHI,2,2012,10
Pierce,MITSUBISHI,2,2014,7
Pierce,MITSUBISHI,2,2018,25
Pierce,MITSUBISHI,2,2019,6
Pierce,MITSUBISHI,2,2020,3
Pierce,MITSUBISHI,2,2021,2
Pierce,MITSUBISHI,3,2012,15
Pierce,MITSUBISHI,3,2014,6
Pierce,MITSUBISHI,3,2018,10
Pierce,MITSUBISHI,3,2019,19
Pierce,MITSUBISHI,3,2020,2
Pierce,MITSUBISHI,4,2012,36
Pierce,MITSUBISHI,4,2018,10
Pierce,MITSUBISHI,4,2019,9
Pierce,MITSUBISHI,4,2020,4
Pierce,NISSAN,1,2011,102
Pierce,NISSAN,1,2012,189
Pierce,NISSAN,1,2013,468
Pierce,NISSAN,1,2014,170
Pierce,NISSAN,1,2015,264
Pierce,NISSAN,1,2016,213
Pierce,NISSAN,1,2017,66
Pierce,NISSAN,1,2018,112
Pierce,NISSAN,1,2019,110
Pierce,NISSAN,1,2020,40
Pierce,NISSAN,1,2021,2
Pierce,NISSAN,2,2011,255
Pierce,NISSAN,2,2012,165
Pierce,NISSAN,2,2013,675
Pierce,NISSAN,2,2014,254
Pierce,NISSAN,2,2015,178
Pierce,NISSAN,2,2016,104
Pierce,NISSAN,2,2017,95
Pierce,NISSAN,2,2018,157
Pierce,NISSAN,2,2019,81
Pierce,NISSAN,2,2020,14
Pierce,NISSAN,2,2021,26
Pierce,NISSAN,3,2011,220
Pierce,NISSAN,3,2012,148
Pierce,NISSAN,3,2013,529
Pierce,NISSAN,3,2014,115
Pierce,NISSAN,3,2015,348
Pierce,NISSAN,3,2016,141
Pierce,NISSAN,3,2017,104
Pierce,NISSAN,3,2018,70
Pierce,NISSAN,3,2019,71
Pierce,NISSAN,3,2020,10
Pierce,NISSAN,4,2011,122
Pierce,NISSAN,4,2012,192
Pierce,NISSAN,4,2013,492
Pierce,NISSAN,4,2014,73
Pierce,NISSAN,4,2015,466
Pierce,NISSAN,4,2016,160
Pierce,NISSAN,4,2017,57
Pierce,NISSAN,4,2018,102
Pierce,NISSAN,4,2019,77
Pierce,NISSAN,4,2020,30
Pierce,PORSCHE,1,2014,2
Pierce,PORSCHE,1,2015,9
Pierce,PORSCHE,1,2016,3
Pierce,PORSCHE,1,2017,4
Pierce,PORSCHE,1,2018,5
Pierce,PORSCHE,1,2019,7
Pierce,PORSCHE,1,2020,2
Pierce,PORSCHE,2,2014,4
Pierce,PORSCHE,2,2015,7
Pierce,PORSCHE,2,2017,5
Pierce,PORSCHE,2,2018,10
Pierce,PORSCHE,2,2019,3
Pierce,PORSCHE,2,2020,3
Pierce,PORSCHE,2,2021,2
Pierce,PORSCHE,3,2015,11
Pierce,PORSCHE,3,2016,8
Pierce,PORSCHE,3,2018,12
Pierce,PORSCHE,3,2019,6
Pierce,PORSCHE,3,2020,2
Pierce,PORSCHE,4,2014,2
Pierce,PORSCHE,4,2015,8
Pierce,PORSCHE,4,2016,6
Pierce,PORSCHE,4,2017,7
Pierce,PORSCHE,4,2018,3
Pierce,PORSCHE,4,2019,5
Pierce,PORSCHE,4,2020,4
Pierce,SMART,1,2013,13
Pierce,SMART,1,2014,13
Pierce,SMART,1,2015,12
Pierce,SMART,1,2016,1
Pierce,SMART,1,2017,3
Pierce,SMART,2,2013,14
Pierce,SMART,2,2014,11
Pierce,SMART,2,2015,9
Pierce,SMART,3,2014,21
Pierce,SMART,3,2015,3
Pierce,SMART,3,2016,3
Pierce,SMART,3,2017,2
Pierce,SMART,4,2014,2
Pierce,SMART,4,2015,4
Pierce,SMART,4,2017,5
Pierce,SUBARU,2,2019,2
Pierce,SUBARU,3,2019,7
Pierce,SUBARU,4,2019,3
Pierce,TESLA,1,2008,15
Pierce,TESLA,1,2010,3
Pierce,TESLA,1,2011,6
Pierce,TESLA,1,2012,39
Pierce,TESLA,1,2013,149
Pierce,TESLA,1,2014,97
Pierce,TESLA,1,2015,157
Pierce,TESLA,1,2016,164
Pierce,TESLA,1,2017,114
Pierce,TESLA,1,2018,379
Pierce,TESLA,1,2019,153
Pierce,TESLA,1,2020,340
Pierce,TESLA,1,2021,328
Pierce,TESLA,2,2008,11
Pierce,TESLA,2,2010,9
Pierce,TESLA,2,2011,2
Pierce,TESLA,2,2012,2
Pierce,TESLA,2,2013,149
Pierce,TESLA,2,2014,97
Pierce,TESLA,2,2015,224
Pierce,TESLA,2,2016,137
Pierce,TESLA,2,2017,101
Pierce,TESLA,2,2018,381
Pierce,TESLA,2,2019,417
Pierce,TESLA,2,2020,213
Pierce,TESLA,2,2021,242
Pierce,TESLA,3,2008,3
Pierce,TESLA,3,2010,3
Pierce,TESLA,3,2012,9
Pierce,TESLA,3,2013,121
Pierce,TESLA,3,2014,91
Pierce,TESLA,3,2015,114
Pierce,TESLA,3,2016,168
Pierce,TESLA,3,2017,100
Pierce,TESLA,3,2018,442
Pierce,TESLA,3,2019,320
Pierce,TESLA,3,2020,301
Pierce,TESLA,4,2010,3
Pierce,TESLA,4,2012,23
Pierce,TESLA,4,2013,109
Pierce,TESLA,4,2014,84
Pierce,TESLA,4,2015,110
Pierce,TESLA,4,2016,132
Pierce,TESLA,4,2017,102
Pierce,TESLA,4,2018,573
Pierce,TESLA,4,2019,204
Pierce,TESLA,4,2020,384
Pierce,TESLA,4,2021,94
Pierce,TOYOTA,1,2012,72
Pierce,TOYOTA,1,2013,46
Pierce,TOYOTA,1,2014,14
Pierce,TOYOTA,1,2015,7
Pierce,TOYOTA,1,2017,219
Pierce,TOYOTA,1,2018,53
Pierce,TOYOTA,1,2019,7
Pierce,TOYOTA,1,2020,9
Pierce,TOYOTA,1,2021,8
Pierce,TOYOTA,2,2012,80
Pierce,TOYOTA,2,2013,29
Pierce,TOYOTA,2,2014,27
Pierce,TOYOTA,2,2015,8
Pierce,TOYOTA,2,2017,133
Pierce,TOYOTA,2,2018,53
Pierce,TOYOTA,2,2019,15
Pierce,TOYOTA,2,2020,16
Pierce,TOYOTA,2,2021,14
Pierce,TOYOTA,3,2012,136
Pierce,TOYOTA,3,2013,55
Pierce,TOYOTA,3,2014,31
Pierce,TOYOTA,3,2015,4
Pierce,TOYOTA,3,2017,69
Pierce,TOYOTA,3,2018,67
Pierce,TOYOTA,3,2019,3
Pierce,TOYOTA,3,2020,9
Pierce,TOYOTA,3,2021,2
Pierce,TOYOTA,4,2012,79
Pierce,TOYOTA,4,2013,40
Pierce,TOYOTA,4,2014,16
Pierce,TOYOTA,4,2015,18
Pierce,TOYOTA,4,2017,114
Pierce,TOYOTA,4,2018,106
Pierce,TOYOTA,4,2019,3
Pierce,TOYOTA,4,2020,21
Pierce,TOYOTA,4,2021,6
Pierce,VOLKSWAGEN,1,2015,16
Pierce,VOLKSWAGEN,1,2016,24
Pierce,VOLKSWAGEN,1,2017,2
Pierce,VOLKSWAGEN,1,2018,6
Pierce,VOLKSWAGEN,1,2019,14
Pierce,VOLKSWAGEN,2,2015,23
Pierce,VOLKSWAGEN,2,2016,13
Pierce,VOLKSWAGEN,2,2018,2
Pierce,VOLKSWAGEN,2,2019,24
Pierce,VOLKSWAGEN,2,2021,8
Pierce,VOLKSWAGEN,3,2015,22
Pierce,VOLKSWAGEN,3,2016,22
Pierce,VOLKSWAGEN,3,2017,9
Pierce,VOLKSWAGEN,3,2018,1
Pierce,VOLKSWAGEN,3,2019,17
Pierce,VOLKSWAGEN,4,2015,2
Pierce,VOLKSWAGEN,4,2016,21
Pierce,VOLKSWAGEN,4,2017,2
Pierce,VOLKSWAGEN,4,2018,10
Pierce,VOLKSWAGEN,4,2019,25
Pierce,VOLVO,1,2016,16
Pierce,VOLVO,1,2017,5
Pierce,VOLVO,1,2018,8
Pierce,VOLVO,1,2019,19
Pierce,VOLVO,1,2021,4
Pierce,VOLVO,2,2016,8
Pierce,VOLVO,2,2017,10
Pierce,VOLVO,2,2018,4
Pierce,VOLVO,2,2019,14
Pierce,VOLVO,2,2021,6
Pierce,VOLVO,3,2016,9
Pierce,VOLVO,3,2017,18
Pierce,VOLVO,3,2018,8
Pierce,VOLVO,3,2019,16
Pierce,VOLVO,4,2016,6
Pierce,VOLVO,4,2017,7
Pierce,VOLVO,4,2018,14
Pierce,VOLVO,4,2019,30
Pierce,WHEEGO ELECTRIC CARS,3,2011,3
Pierce,WHEEGO ELECTRIC CARS,4,2011,4
Snohomish,AUDI,1,2016,32
Snohomish,AUDI,1,2017,19
Snohomish,AUDI,1,2018,10
Snohomish,AUDI,1,2019,29
Snohomish,AUDI,1,2020,19
Snohomish,AUDI,1,2021,22
Snohomish,AUDI,2,2016,16
Snohomish,AUDI,2,2017,3
Snohomish,AUDI,2,2018,2
Snohomish,AUDI,2,2019,22
Snohomish,AUDI,2,2020,13
Snohomish,AUDI,2,2021,32
Snohomish,AUDI,3,2016,31
Snohomish,AUDI,3,2017,2
Snohomish,AUDI,3,2018,3
Snohomish,AUDI,3,2019,16
Snohomish,AUDI,3,2020,6
Snohomish,AUDI,4,2016,14
Snohomish,AUDI,4,2017,15
Snohomish,AUDI,4,2018,8
Snohomish,AUDI,4,2019,13
Snohomish,AUDI,4,2020,6
Snohomish,AUDI,4,2021,6
Snohomish,AZURE DYNAMICS,3,2011,2
Snohomish,AZURE DYNAMICS,4,2011,2
Snohomish,BENTLEY,3,2020,2
Snohomish,BMW,1,2014,127
Snohomish,BMW,1,2015,65
Snohomish,BMW,1,2016,32
Snohomish,BMW,1,2017,97
Snohomish,BMW,1,2018,65
Snohomish,BMW,1,2019,13
Snohomish,BMW,1,2020,1
Snohomish,BMW,1,2021,24
Snohomish,BMW,2,2014,114
Snohomish,BMW,2,2015,52
Snohomish,BMW,2,2016,79
Snohomish,BMW,2,2017,68
Snohomish,BMW,2,2018,77
Snohomish,BMW,2,2019,12
Snohomish,BMW,2,2020,4
Snohomish,BMW,2,2021,10
Snohomish,BMW,3,2014,89
Snohomish,BMW,3,2015,80
Snohomish,BMW,3,2016,102
Snohomish,BMW,3,2017,50
Snohomish,BMW,3,2018,49
Snohomish,BMW,3,2019,5
Snohomish,BMW,3,2020,2
Snohomish,BMW,3,2021,4
Snohomish,BMW,4,2014,88
Snohomish,BMW,4,2015,92
Snohomish,BMW,4,2016,50
Snohomish,BMW,4,2017,108
Snohomish,BMW,4,2018,43
Snohomish,BMW,4,2019,18
Snohomish,BMW,4,2020,2
Snohomish,BMW,4,2021,4
Snohomish,BUBBLE BUDDY,4,2018,6
Snohomish,CADILLAC,1,2014,37
Snohomish,CADILLAC,1,2016,8
Snohomish,CADILLAC,2,2014,10
Snohomish,CADILLAC,2,2016,5
Snohomish,CADILLAC,2,2018,2
Snohomish,CADILLAC,3,2014,24
Snohomish,CADILLAC,3,2016,3
Snohomish,CADILLAC,4,2014,11
Snohomish,CADILLAC,4,2016,7
Snohomish,CADILLAC,4,2017,2
Snohomish,CHEVROLET,1,2011,20
Snohomish,CHEVROLET,1,2012,173
Snohomish,CHEVROLET,1,2013,221
Snohomish,CHEVROLET,1,2014,210
Snohomish,CHEVROLET,1,2015,104
Snohomish,CHEVROLET,1,2016,57
Snohomish,CHEVROLET,1,2017,336
Snohomish,CHEVROLET,1,2018,209
Snohomish,CHEVROLET,1,2019,132
Snohomish,CHEVROLET,1,2020,121
Snohomish,CHEVROLET,2,2011,32
Snohomish,CHEVROLET,2,2012,182
Snohomish,CHEVROLET,2,2013,217
Snohomish,CHEVROLET,2,2014,145
Snohomish,CHEVROLET,2,2015,92
Snohomish,CHEVROLET,2,2016,24
Snohomish,CHEVROLET,2,2017,366
Snohomish,CHEVROLET,2,2018,184
Snohomish,CHEVROLET,2,2019,76
Snohomish,CHEVROLET,2,2020,61
Snohomish,CHEVROLET,2,2021,28
Snohomish,CHEVROLET,3,2011,23
Snohomish,CHEVROLET,3,2012,177
Snohomish,CHEVROLET,3,2013,249
Snohomish,CHEVROLET,3,2014,224
Snohomish,CHEVROLET,3,2015,76
Snohomish,CHEVROLET,3,2016,20
Snohomish,CHEVROLET,3,2017,431
Snohomish,CHEVROLET,3,2018,49
Snohomish,CHEVROLET,3,2019,67
Snohomish,CHEVROLET,3,2020,23
Snohomish,CHEVROLET,4,2011,14
Snohomish,CHEVROLET,4,2012,162
Snohomish,CHEVROLET,4,2013,313
Snohomish,CHEVROLET,4,2014,255
Snohomish,CHEVROLET,4,2015,86
Snohomish,CHEVROLET,4,2016,26
Snohomish,CHEVROLET,4,2017,454
Snohomish,CHEVROLET,4,2018,107
Snohomish,CHEVROLET,4,2019,162
Snohomish,CHEVROLET,4,2020,61
Snohomish,CHRYSLER,1,2017,8
Snohomish,CHRYSLER,1,2018,66
Snohomish,CHRYSLER,1,2019,12
Snohomish,CHRYSLER,1,2020,13
Snohomish,CHRYSLER,1,2021,18
Snohomish,CHRYSLER,2,2017,8
Snohomish,CHRYSLER,2,2018,80
Snohomish,CHRYSLER,2,2019,16
Snohomish,CHRYSLER,2,2020,25
Snohomish,CHRYSLER,2,2021,38
Snohomish,CHRYSLER,3,2017,14
Snohomish,CHRYSLER,3,2018,86
Snohomish,CHRYSLER,3,2019,11
Snohomish,CHRYSLER,3,2020,20
Snohomish,CHRYSLER,4,2017,21
Snohomish,CHRYSLER,4,2018,91
Snohomish,CHRYSLER,4,2019,15
Snohomish,CHRYSLER,4,2020,46
Snohomish,FIAT,1,2013,19
Snohomish,FIAT,1,2014,14
Snohomish,FIAT,1,2015,33
Snohomish,FIAT,1,2016,15
Snohomish,FIAT,1,2017,4
Snohomish,FIAT,2,2013,11
Snohomish,FIAT,2,2014,10
Snohomish,FIAT,2,2015,15
Snohomish,FIAT,2,2016,5
Snohomish,FIAT,2,2017,12
Snohomish,FIAT,3,2013,6
Snohomish,FIAT,3,2014,8
Snohomish,FIAT,3,2015,42
Snohomish,FIAT,3,2016,14
Snohomish,FIAT,3,2017,10
Snohomish,FIAT,3,2019,1
Snohomish,FIAT,4,2013,11
Snohomish,FIAT,4,2014,3
Snohomish,FIAT,4,2015,48
Snohomish,FIAT,4,2016,9
Snohomish,FIAT,4,2017,2
Snohomish,FISKER,1,2012,15
Snohomish,FISKER,2,2012,9
Snohomish,FISKER,4,2012,3
Snohomish,FORD,1,2000,4
Snohomish,FORD,1,2012,1
Snohomish,FORD,1,2013,271
Snohomish,FORD,1,2014,130
Snohomish,FORD,1,2015,167
Snohomish,FORD,1,2016,176
Snohomish,FORD,1,2017,155
Snohomish,FORD,1,2018,44
Snohomish,FORD,1,2019,20
Snohomish,FORD,1,2020,2
Snohomish,FORD,1,2021,38
Snohomish,FORD,2,1999,6
Snohomish,FORD,2,2012,4
Snohomish,FORD,2,2013,262
Snohomish,FORD,2,2014,217
Snohomish,FORD,2,2015,165
Snohomish,FORD,2,2016,196
Snohomish,FORD,2,2017,154
Snohomish,FORD,2,2018,17
Snohomish,FORD,2,2019,22
Snohomish,FORD,2,2020,8
Snohomish,FORD,2,2021,95
Snohomish,FORD,3,1999,1
Snohomish,FORD,3,2012,20
Snohomish,FORD,3,2013,198
Snohomish,FORD,3,2014,236
Snohomish,FORD,3,2015,90
Snohomish,FORD,3,2016,177
Snohomish,FORD,3,2017,139
Snohomish,FORD,3,2018,19
Snohomish,FORD,3,2019,7
Snohomish,FORD,3,2020,4
Snohomish,FORD,4,2012,4
Snohomish,FORD,4,2013,340
Snohomish,FORD,4,2014,183
Snohomish,FORD,4,2015,147
Snohomish,FORD,4,2016,213
Snohomish,FORD,4,2017,133
Snohomish,FORD,4,2018,28
Snohomish,FORD,4,2019,16
Snohomish,FORD,4,2020,18
Snohomish,HONDA,1,2018,74
Snohomish,HONDA,1,2019,5
Snohomish,HONDA,1,2020,10
Snohomish,HONDA,1,2021,2
Snohomish,HONDA,2,2014,5
Snohomish,HONDA,2,2018,53
Snohomish,HONDA,2,2019,2
Snohomish,HONDA,3,2014,3
Snohomish,HONDA,3,2018,58
Snohomish,HONDA,3,2019,2
Snohomish,HONDA,3,2020,4
Snohomish,HONDA,4,2014,6
Snohomish,HONDA,4,2018,70
Snohomish,HONDA,4,2019,5
Snohomish,HONDA,4,2020,6
Snohomish,HYUNDAI,1,2016,194
Snohomish,HYUNDAI,1,2017,2
Snohomish,HYUNDAI,1,2019,5
Snohomish,HYUNDAI,1,2020,26
Snohomish,HYUNDAI,1,2021,6
Snohomish,HYUNDAI,2,2016,166
Snohomish,HYUNDAI,2,2017,10
Snohomish,HYUNDAI,2,2018,2
Snohomish,HYUNDAI,2,2019,6
Snohomish,HYUNDAI,2,2020,6
Snohomish,HYUNDAI,2,2021,22
Snohomish,HYUNDAI,3,2016,141
Snohomish,HYUNDAI,3,2017,9
Snohomish,HYUNDAI,3,2018,2
Snohomish,HYUNDAI,3,2019,6
Snohomish,HYUNDAI,3,2020,8
Snohomish,HYUNDAI,4,2016,144
Snohomish,HYUNDAI,4,2017,11
Snohomish,HYUNDAI,4,2018,5
Snohomish,HYUNDAI,4,2019,6
Snohomish,HYUNDAI,4,2020,7
Snohomish,HYUNDAI,4,2021,2
Snohomish,JAGUAR,1,2019,17
Snohomish,JAGUAR,1,2020,1
Snohomish,JAGUAR,2,2019,11
Snohomish,JAGUAR,2,2020,5
Snohomish,JAGUAR,3,2019,2
Snohomish,JAGUAR,3,2020,9
Snohomish,JAGUAR,4,2019,6
Snohomish,JAGUAR,4,2020,15
Snohomish,JEEP,2,2021,10
Snohomish,KIA,1,2015,7
Snohomish,KIA,1,2016,156
Snohomish,KIA,1,2017,247
Snohomish,KIA,1,2018,50
Snohomish,KIA,1,2019,113
Snohomish,KIA,1,2020,32
Snohomish,KIA,2,2015,2
Snohomish,KIA,2,2016,124
Snohomish,KIA,2,2017,314
Snohomish,KIA,2,2018,87
Snohomish,KIA,2,2019,61
Snohomish,KIA,2,2020,49
Snohomish,KIA,3,2015,8
Snohomish,KIA,3,2016,118
Snohomish,KIA,3,2017,271
Snohomish,KIA,3,2018,55
Snohomish,KIA,3,2019,99
Snohomish,KIA,3,2020,4
Snohomish,KIA,4,2015,7
Snohomish,KIA,4,2016,151
Snohomish,KIA,4,2017,230
Snohomish,KIA,4,2018,39
Snohomish,KIA,4,2019,108
Snohomish,KIA,4,2020,22
Snohomish,LAND ROVER,1,2020,3
Snohomish,LAND ROVER,3,2020,2
Snohomish,LINCOLN,1,2020,2
Snohomish,LINCOLN,3,2020,4
Snohomish,LINCOLN,4,2020,2
Snohomish,MERCEDES-BENZ,1,2014,11
Snohomish,MERCEDES-BENZ,1,2015,6
Snohomish,MERCEDES-BENZ,1,2016,11
Snohomish,MERCEDES-BENZ,1,2017,1
Snohomish,MERCEDES-BENZ,1,2018,2
Snohomish,MERCEDES-BENZ,1,2019,5
Snohomish,MERCEDES-BENZ,2,2014,2
Snohomish,MERCEDES-BENZ,2,2015,7
Snohomish,MERCEDES-BENZ,2,2016,3
Snohomish,MERCEDES-BENZ,2,2017,8
Snohomish,MERCEDES-BENZ,2,2019,7
Snohomish,MERCEDES-BENZ,3,2014,6
Snohomish,MERCEDES-BENZ,3,2015,21
Snohomish,MERCEDES-BENZ,3,2016,1
Snohomish,MERCEDES-BENZ,3,2019,12
Snohomish,MERCEDES-BENZ,3,2020,2
Snohomish,MERCEDES-BENZ,4,2014,5
Snohomish,MERCEDES-BENZ,4,2015,5
Snohomish,MERCEDES-BENZ,4,2016,13
Snohomish,MERCEDES-BENZ,4,2018,3
Snohomish,MERCEDES-BENZ,4,2019,6
Snohomish,MINI,1,2018,4
Snohomish,MINI,1,2019,2
Snohomish,MINI,1,2021,4
Snohomish,MINI,2,2018,2
Snohomish,MINI,2,2019,16
Snohomish,MINI,2,2021,2
Snohomish,MINI,2,2022,2
Snohomish,MINI,3,2021,8
Snohomish,MINI,4,2018,3
Snohomish,MINI,4,2019,3
Snohomish,MINI,4,2021,10
Snohomish,MITSUBISHI,1,2012,12
Snohomish,MITSUBISHI,1,2014,4
Snohomish,MITSUBISHI,1,2016,2
Snohomish,MITSUBISHI,1,2018,22
Snohomish,MITSUBISHI,1,2019,9
Snohomish,MITSUBISHI,1,2020,2
Snohomish,MITSUBISHI,2,2012,15
Snohomish,MITSUBISHI,2,2014,11
Snohomish,MITSUBISHI,2,2018,15
Snohomish,MITSUBISHI,2,2019,10
Snohomish,MITSUBISHI,2,2020,2
Snohomish,MITSUBISHI,2,2021,2
Snohomish,MITSUBISHI,3,2012,8
Snohomish,MITSUBISHI,3,2014,2
Snohomish,MITSUBISHI,3,2016,16
Snohomish,MITSUBISHI,3,2018,6
Snohomish,MITSUBISHI,3,2019,7
Snohomish,MITSUBISHI,3,2020,2
Snohomish,MITSUBISHI,4,2012,11
Snohomish,MITSUBISHI,4,2014,3
Snohomish,MITSUBISHI,4,2016,5
Snohomish,MITSUBISHI,4,2018,14
Snohomish,MITSUBISHI,4,2019,12
Snohomish,MITSUBISHI,4,2020,1
Snohomish,NISSAN,1,2011,209
Snohomish,NISSAN,1,2012,263
Snohomish,NISSAN,1,2013,796
Snohomish,NISSAN,1,2014,189
Snohomish,NISSAN,1,2015,552
Snohomish,NISSAN,1,2016,389
Snohomish,NISSAN,1,2017,227
Snohomish,NISSAN,1,2018,151
Snohomish,NISSAN,1,2019,154
Snohomish,NISSAN,1,2020,56
Snohomish,NISSAN,1,2021,14
Snohomish,NISSAN,2,2011,481
Snohomish,NISSAN,2,2012,248
Snohomish,NISSAN,2,2013,1054
Snohomish,NISSAN,2,2014,446
Snohomish,NISSAN,2,2015,397
Snohomish,NISSAN,2,2016,299
Snohomish,NISSAN,2,2017,279
Snohomish,NISSAN,2,2018,254
Snohomish,NISSAN,2,2019,154
Snohomish,NISSAN,2,2020,9
Snohomish,NISSAN,2,2021,44
Snohomish,NISSAN,3,2011,391
Snohomish,NISSAN,3,2012,197
Snohomish,NISSAN,3,2013,1016
Snohomish,NISSAN,3,2014,285
Snohomish,NISSAN,3,2015,752
Snohomish,NISSAN,3,2016,268
Snohomish,NISSAN,3,2017,367
Snohomish,NISSAN,3,2018,153
Snohomish,NISSAN,3,2019,182
Snohomish,NISSAN,3,2020,4
Snohomish,NISSAN,4,2011,200
Snohomish,NISSAN,4,2012,384
Snohomish,NISSAN,4,2013,799
Snohomish,NISSAN,4,2014,154
Snohomish,NISSAN,4,2015,922
Snohomish,NISSAN,4,2016,342
Snohomish,NISSAN,4,2017,187
Snohomish,NISSAN,4,2018,147
Snohomish,NISSAN,4,2019,112
Snohomish,NISSAN,4,2020,75
Snohomish,PLYMOUTH,4,1999,3
Snohomish,PORSCHE,1,2015,4
Snohomish,PORSCHE,1,2017,9
Snohomish,PORSCHE,1,2018,4
Snohomish,PORSCHE,1,2021,4
Snohomish,PORSCHE,2,2015,16
Snohomish,PORSCHE,2,2016,3
Snohomish,PORSCHE,2,2017,13
Snohomish,PORSCHE,2,2018,5
Snohomish,PORSCHE,2,2020,5
Snohomish,PORSCHE,2,2021,2
Snohomish,PORSCHE,3,2014,1
Snohomish,PORSCHE,3,2015,3
Snohomish,PORSCHE,3,2016,7
Snohomish,PORSCHE,3,2017,20
Snohomish,PORSCHE,3,2018,1
Snohomish,PORSCHE,3,2019,8
Snohomish,PORSCHE,3,2020,4
Snohomish,PORSCHE,4,2014,6
Snohomish,PORSCHE,4,2015,8
Snohomish,PORSCHE,4,2016,4
Snohomish,PORSCHE,4,2017,8
Snohomish,PORSCHE,4,2018,3
Snohomish,PORSCHE,4,2020,6
Snohomish,SMART,1,2013,3
Snohomish,SMART,1,2014,16
Snohomish,SMART,1,2015,7
Snohomish,SMART,1,2016,2
Snohomish,SMART,1,2018,6
Snohomish,SMART,2,2013,15
Snohomish,SMART,2,2014,23
Snohomish,SMART,2,2015,11
Snohomish,SMART,2,2016,11
Snohomish,SMART,2,2017,4
Snohomish,SMART,3,2013,6
Snohomish,SMART,3,2014,18
Snohomish,SMART,3,2015,14
Snohomish,SMART,3,2016,1
Snohomish,SMART,4,2013,5
Snohomish,SMART,4,2014,16
Snohomish,SMART,4,2015,10
Snohomish,SMART,4,2016,8
Snohomish,SMART,4,2017,2
Snohomish,SMART,4,2018,8
Snohomish,SUBARU,3,2019,5
Snohomish,TESLA,1,2008,4
Snohomish,TESLA,1,2010,3
Snohomish,TESLA,1,2012,50
Snohomish,TESLA,1,2013,210
Snohomish,TESLA,1,2014,148
Snohomish,TESLA,1,2015,135
Snohomish,TESLA,1,2016,233
Snohomish,TESLA,1,2017,192
Snohomish,TESLA,1,2018,947
Snohomish,TESLA,1,2019,250
Snohomish,TESLA,1,2020,655
Snohomish,TESLA,1,2021,515
Snohomish,TESLA,2,2010,12
Snohomish,TESLA,2,2012,16
Snohomish,TESLA,2,2013,208
Snohomish,TESLA,2,2014,82
Snohomish,TESLA,2,2015,244
Snohomish,TESLA,2,2016,211
Snohomish,TESLA,2,2017,204
Snohomish,TESLA,2,2018,802
Snohomish,TESLA,2,2019,735
Snohomish,TESLA,2,2020,285
Snohomish,TESLA,2,2021,445
Snohomish,TESLA,3,2008,8
Snohomish,TESLA,3,2010,8
Snohomish,TESLA,3,2012,35
Snohomish,TESLA,3,2013,136
Snohomish,TESLA,3,2014,105
Snohomish,TESLA,3,2015,138
Snohomish,TESLA,3,2016,200
Snohomish,TESLA,3,2017,199
Snohomish,TESLA,3,2018,871
Snohomish,TESLA,3,2019,661
Snohomish,TESLA,3,2020,481
Snohomish,TESLA,4,2010,2
Snohomish,TESLA,4,2012,67
Snohomish,TESLA,4,2013,145
Snohomish,TESLA,4,2014,139
Snohomish,TESLA,4,2015,118
Snohomish,TESLA,4,2016,245
Snohomish,TESLA,4,2017,236
Snohomish,TESLA,4,2018,1251
Snohomish,TESLA,4,2019,386
Snohomish,TESLA,4,2020,664
Snohomish,TESLA,4,2021,170
Snohomish,TH!NK,4,2011,3
Snohomish,TOYOTA,1,2012,78
Snohomish,TOYOTA,1,2013,62
Snohomish,TOYOTA,1,2014,36
Snohomish,TOYOTA,1,2015,4
Snohomish,TOYOTA,1,2017,146
Snohomish,TOYOTA,1,2018,42
Snohomish,TOYOTA,1,2019,11
Snohomish,TOYOTA,1,2020,21
Snohomish,TOYOTA,1,2021,6
Snohomish,TOYOTA,2,2012,111
Snohomish,TOYOTA,2,2013,63
Snohomish,TOYOTA,2,2014,40
Snohomish,TOYOTA,2,2015,3
Snohomish,TOYOTA,2,2017,140
Snohomish,TOYOTA,2,2018,51
Snohomish,TOYOTA,2,2019,15
Snohomish,TOYOTA,2,2020,4
Snohomish,TOYOTA,2,2021,24
Snohomish,TOYOTA,3,2012,79
Snohomish,TOYOTA,3,2013,75
Snohomish,TOYOTA,3,2014,65
Snohomish,TOYOTA,3,2017,110
Snohomish,TOYOTA,3,2018,96
Snohomish,TOYOTA,3,2019,12
Snohomish,TOYOTA,3,2020,13
Snohomish,TOYOTA,4,2012,86
Snohomish,TOYOTA,4,2013,67
Snohomish,TOYOTA,4,2014,26
Snohomish,TOYOTA,4,2015,21
Snohomish,TOYOTA,4,2017,79
